calls_ivr_id,gen_document_identification,gen_document_type
1670947102.3099411,10005282,DNI
1670947148.3488469,10004824,DNI
1670947158.3488491,10006470,DNI
1670947189.32008,10009214,DNI
1670947213.348861,10001758,DNI
1670947214.3469,10003489,DNI
1670947228.3488641,10000702,DNI
1670947252.3475,10006186,DNI
1670947276.30997,10009128,DNI
1670947278.3488741,10002531,NIE
1670947284.3200929,10008435,DNI
1670947299.3488779,10000587,NIE
1670947307.3488791,10006345,DNI
1670947313.3492,10001819,NIE
1670947330.30998,10003406,DNI
1670947346.3488891,10001117,NIE
1670947362.3099861,10006656,DNI
1670947366.309988,10004916,DNI
1670947390.3505,10004736,DNI
1670947409.3099959,10006470,DNI
1670947430.320117,10000076,DNI
1670947430.3513,10004455,DNI
1670947442.348911,10006035,DNI
1670947458.320122,10006966,DNI
1670947469.3519,10005531,DNI
1670947482.3100059,10000220,DNI
1670947491.3523,10007989,DNI
1670947496.3525,10001007,DNI
1670947522.310009,10005255,DNI
1670947553.3536,10008675,DNI
1670947581.3100269,10002478,CIF
1670947581.3547,10006932,DNI
1670947591.3549,10001111,DNI
1670947604.3100319,10005255,DNI
1670947613.3201449,10001133,CIF
1670947658.3489339,10001461,DNI
1670947670.3100531,10009113,CIF
1670947681.3201571,10001059,DNI
1670947697.3489361,10008099,DNI
1670947698.3573,10007413,DNI
1670947732.3100591,10002525,NIE
1670947733.320168,10003968,DNI
1670947751.3579,10007413,DNI
1670947772.3586,10007413,DNI
1670947827.3201849,10004841,CIF
1670947836.3599,10009175,DNI
1670947860.320194,10006744,DNI
1670947876.348968,10004944,DNI
1670947894.320205,10009226,DNI
1670947905.310087,10009038,DNI
1670947906.3100879,10007899,DNI
1670947910.3202109,10001118,DNI
1670947929.310092,10002839,DNI
1670947980.348995,10000840,NIE
1670948006.349,10009175,DNI
1670948026.3202341,10008389,CIF
1670948088.320241,10007497,CIF
1670948114.3101261,10000076,DNI
1670948148.3101349,10008819,DNI
1670948152.320256,10005844,DNI
1670948153.3490341,10004383,DNI
1670948162.3658,10002525,NIE
1670948174.310142,10008899,DNI
1670948181.3202629,10001893,DNI
1670948197.310148,10009027,DNI
1670948250.3101649,10007159,DNI
1670948256.3101659,10004148,DNI
1670948271.3202879,10001423,DNI
1670948277.3490551,10006914,DNI
1670948286.3490579,10005255,DNI
1670948303.310178,10002811,DNI
1670948308.349061,10005255,DNI
1670948310.320298,10008845,CIF
1670948313.3698,10005141,DNI
1670948318.3699,10006130,NIE
1670948355.3705,10009057,DNI
1670948373.310194,10001666,DNI
1670948383.310195,10005334,DNI
1670948405.3203089,10003406,DNI
1670948421.3102009,10001422,DNI
1670948474.31021,10002811,DNI
1670948544.34911,10005322,DNI
1670948573.3491149,10001893,DNI
1670948588.3102319,10004521,DNI
1670948600.3753,10002549,DNI
1670948615.3756,10000059,DNI
1670948700.3203721,10001461,DNI
1670948710.3203771,10003443,DNI
1670948740.3203821,10006002,DNI
1670948744.3102551,10005767,DNI
1670948779.3491509,10006800,DNI
1670948810.3102679,10005963,DNI
1670948812.3491571,10002008,UNKNOWN
1670948812.3491571,10002008,DESCONOCIDO
1670948831.320401,10000077,DNI
1670948849.349165,10005026,CIF
1670948857.3102751,10005446,DNI
1670948880.3204141,10002429,DNI
1670948934.310288,10005972,DNI
1670948966.3811,10004811,DNI
1670948967.320437,10000683,DNI
1670948971.3204379,10003883,DNI
1670948982.3813,10001252,DNI
1670948986.3814,10003737,DNI
1670949010.3818,10003139,DNI
1670949032.382,10003139,DNI
1670949036.3103111,10007951,DNI
1670949066.3831,10005138,DNI
1670949072.349201,10005463,DNI
1670949098.310323,10008362,DNI
1670949099.320452,10001828,DNI
1670949101.3843,10008582,NIE
1670949138.349215,10003140,NIE
1670949145.310338,10005153,DNI
1670949158.320467,10003943,DNI
1670949161.3856,10009175,DNI
1670949171.3204689,10000067,DNI
1670949185.3861,10000818,DNI
1670949198.3103521,10005489,DNI
1670949225.3866,10006457,DNI
1670949229.349226,10008350,DNI
1670949269.3492329,10005138,DNI
1670949272.3492341,10003923,CIF
1670949311.349241,10005153,DNI
1670949371.3896,10006186,DNI
1670949388.349257,10006925,DNI
1670949402.3103781,10003164,DNI
1670949409.349262,10001828,DNI
1670949416.3907,10003701,DNI
1670949427.3492651,10005667,DNI
1670949437.34927,10008362,DNI
1670949454.3913,10005667,DNI
1670949456.3916,10005472,PASSPORT
1670949458.3205171,10006663,DNI
1670949476.32052,10003906,DNI
1670949479.3492811,10000794,DNI
1670949479.3922,10005463,DNI
1670949487.31039,10005141,DNI
1670949491.3103909,10001053,DNI
1670949556.3492949,10000908,DNI
1670949559.3205371,10004312,DNI
1670949568.310411,10002240,DNI
1670949576.349299,10006130,NIE
1670949593.310416,10007139,NIE
1670949620.3493111,10001461,DNI
1670949624.3205421,10002999,DNI
1670949628.349313,10006295,DNI
1670949687.3205571,10001461,DNI
1670949697.3963,10004979,DNI
1670949733.310446,10009004,DNI
1670949736.3205659,10004133,DNI
1670949739.3205681,10002761,DNI
1670949743.32057,10009286,DNI
1670949811.3205891,10005153,DNI
1670949839.310463,10008384,DNI
1670949854.3205979,10003140,NIE
1670949870.3104711,10006646,DNI
1670949872.4004,10000671,DNI
1670949928.310488,10003644,DNI
1670949932.31049,10005031,DNI
1670949946.349371,10003139,DNI
1670949986.34938,10005805,DNI
1670949989.3104949,10004127,DNI
1670950017.3493869,10009211,DNI
1670950059.3206379,10005594,NIE
1670950063.3206389,10003936,DNI
1670950066.4037,10002708,DNI
1670950074.3493991,10003306,NIE
1670950076.3494,10003409,DNI
1670950081.320642,10001738,DNI
1670950088.4044,10001908,DNI
1670950124.349407,10001601,DNI
1670950129.3494079,10006639,DNI
1670950147.4054,10000980,DNI
1670950157.310519,10005138,DNI
1670950181.3206639,10002663,DNI
1670950221.320672,10002966,DNI
1670950239.408,10000794,DNI
1670950243.3206789,10003647,DNI
1670950247.310528,10009194,NIE
1670950275.4082,10000433,DNI
1670950292.4087,10000980,DNI
1670950310.3105371,10002240,DNI
1670950315.4094,10004133,DNI
1670950329.3105381,10006610,DNI
1670950371.320708,10006552,DNI
1670950374.31055,10002525,NIE
1670950383.3105531,10002525,NIE
1670950387.34945,10003906,DNI
1670950399.320715,10006257,DNI
1670950443.3207271,10003384,DNI
1670950452.3494661,10001903,DNI
1670950465.310569,10006632,DNI
1670950494.3494749,10002491,CIF
1670950494.4135,10001367,DNI
1670950503.349478,10002448,DNI
1670950504.4139,10009226,DNI
1670950523.4145,10001053,DNI
1670950559.4157,10006130,NIE
1670950563.3494909,10003023,DNI
1670950592.3495,10000031,DNI
1670950592.4168,10001908,DNI
1670950619.3106041,10007929,DNI
1670950640.4174,10008108,NIE
1670950657.3495109,10000513,DNI
1670950658.3495121,10003409,DNI
1670950665.349514,10008198,DNI
1670950686.3495209,10008198,DNI
1670950726.320765,10005568,DNI
1670950755.310636,10001319,DNI
1670950769.4196,10008103,DNI
1670950780.4198,10000148,DNI
1670950839.3207891,10002525,NIE
1670950931.3208079,10003342,DNI
1670950932.310668,10004749,DNI
1670950935.32081,10009211,DNI
1670950938.349561,10001908,DNI
1670950968.3495641,10003023,DNI
1670950992.3495719,10008354,DNI
1670950998.32082,10008385,DNI
1670951006.3495741,10006276,NIE
1670951014.3208239,10002221,DNI
1670951029.3495791,10006130,NIE
1670951034.349581,10000670,DNI
1670951039.320827,10003266,CIF
1670951074.3495951,10004851,DNI
1670951085.3495989,10002220,NIE
1670951113.320843,10005138,DNI
1670951122.3107049,10006686,NIE
1670951139.4262,10008403,DNI
1670951144.3208489,10001908,DNI
1670951147.3107109,10004976,NIE
1670951155.4267,10002780,DNI
1670951233.320873,10007719,DNI
1670951234.349628,10001438,DNI
1670951248.3208749,10003642,DNI
1670951276.3496349,10007628,NIE
1670951306.3107481,10007234,DNI
1670951312.3496411,10002044,DNI
1670951318.349642,10003350,DNI
1670951326.3496439,10003653,DNI
1670951364.34965,10000057,NIE
1670951421.4332,10008354,DNI
1670951440.3496671,10008571,DNI
1670951493.3209169,10004270,DNI
1670951514.320924,10005138,DNI
1670951521.31079,10004282,DNI
1670951521.34968,10002180,DNI
1670951554.310797,10000959,DNI
1670951575.34969,10001908,DNI
1670951591.4354,10005138,DNI
1670951595.349694,10006303,DNI
1670951623.310817,10001516,NIE
1670951626.436,10002252,DNI
1670951631.3497069,10002562,DNI
1670951644.320946,10004282,DNI
1670951668.31083,10003161,DNI
1670951684.4371,10007740,DNI
1670951696.3209541,10001494,DNI
1670951713.3108361,10002694,DNI
1670951739.310843,10000059,DNI
1670951751.3108449,10000059,DNI
1670951770.4389,10002252,DNI
1670951796.4395,10006257,DNI
1670951798.4396,10004093,DNI
1670951804.310854,10005731,NIE
1670951827.310859,10005138,DNI
1670951843.3108621,10001554,DNI
1670951847.320977,10001684,DNI
1670951852.3209779,10007433,DNI
1670951888.320982,10002220,NIE
1670951900.4415,10009273,NIE
1670951940.3108871,10004282,DNI
1670951994.3108959,10008967,DNI
1670951997.34976,10001336,DNI
1670952028.349766,10009273,NIE
1670952045.3109031,10002220,NIE
1670952089.3109159,10006617,PASSPORT
1670952100.3497729,10005621,CIF
1670952100.4453,10001423,DNI
1670952112.3109219,10008819,DNI
1670952120.3109241,10000157,DNI
1670952128.310926,10005755,DNI
1670952130.4459,10006891,DNI
1670952134.321038,10000602,DNI
1670952137.3109281,10001520,DNI
1670952148.3497851,10007934,DNI
1670952159.4464,10007433,DNI
1670952165.34979,10007546,NIE
1670952184.3210421,10004567,DNI
1670952196.321044,10001275,NIE
1670952208.3109441,10001520,DNI
1670952210.4468,10005336,DNI
1670952221.310946,10005336,DNI
1670952226.321048,10004001,DNI
1670952226.349798,10000808,NIE
1670952228.3109469,10001699,DNI
1670952240.3210509,10001127,DNI
1670952242.31095,10002448,DNI
1670952279.3109529,10006287,DNI
1670952308.3210671,10004876,DNI
1670952368.349828,10004212,DNI
1670952405.3109839,10007388,DNI
1670952433.349839,10006470,DNI
1670952459.349843,10001372,DNI
1670952486.3109961,10000081,DNI
1670952491.3498521,10004136,DNI
1670952542.31101,10008595,DNI
1670952562.311013,10008595,DNI
1670952602.3110189,10003742,DNI
1670952613.349865,10003144,DNI
1670952630.3498671,10008967,DNI
1670952631.453,10009099,DNI
1670952636.4531,10006451,DNI
1670952652.4534,10006367,DNI
1670952653.3110261,10003787,DNI
1670952658.4536,10009268,DNI
1670952702.4546,10007260,DNI
1670952732.3211341,10000942,DNI
1670952765.3110421,10002044,DNI
1670952777.349884,10002765,DNI
1670952787.4562,10000808,NIE
1670952872.3211689,10004044,DNI
1670952888.457,10001410,DNI
1670952899.3110631,10004841,CIF
1670952902.349906,10005560,NIE
1670952914.3499119,10007614,DNI
1670952931.3110681,10007533,PASSPORT
1670952947.3110709,10003855,DNI
1670953020.3499241,10006470,DNI
1670953034.311084,10003377,DNI
1670953039.3211851,10002180,DNI
1670953055.34993,10006146,DNI
1670953059.349931,10006205,DNI
1670953124.3499479,10002362,DNI
1670953152.349956,10003279,DNI
1670953158.3211961,10005590,DNI
1670953165.4601,10006223,NIE
1670953168.4603,10008080,DNI
1670953172.349961,10006562,DNI
1670953182.3111119,10006421,DNI
1670953222.321209,10005943,DNI
1670953225.4614,10005942,DNI
1670953278.4626,10007546,NIE
1670953336.4635,10006193,DNI
1670953340.311136,10002394,DNI
1670953360.31114,10001585,DNI
1670953381.464,10000257,NIE
1670953404.3500011,10006151,DNI
1670953410.31115,10004205,DNI
1670953445.311152,10006639,DNI
1670953461.32124,10004737,DNI
1670953501.4663,10001811,DNI
1670953561.4672,10004737,DNI
1670953563.3500171,10006639,DNI
1670953573.321259,10001089,DNI
1670953575.311178,10006290,DNI
1670953609.3212669,10004067,DNI
1670953622.3111889,10007941,DNI
1670953637.311192,10006725,DNI
1670953705.350039,10004723,DNI
1670953747.3212831,10006290,DNI
1670953750.311209,10003943,DNI
1670953760.35005,10000556,CIF
1670953782.4708,10004567,DNI
1670953786.3500531,10004282,DNI
1670953798.321296,10002353,DNI
1670953807.4712,10005479,DNI
1670953812.3212991,10006213,DNI
1670953819.311218,10005731,NIE
1670953826.311219,10001372,DNI
1670953853.350065,10007023,DNI
1670953859.3500659,10008975,DNI
1670953869.311224,10005425,DNI
1670953882.321311,10000442,DNI
1670953899.3213129,10003674,DNI
1670953916.3500719,10000607,DNI
1670953936.3500741,10005597,DNI
1670953946.350076,10002504,DNI
1670953993.350081,10007590,NIE
1670953996.311244,10000784,DNI
1670954001.4748,10003855,DNI
1670954011.3112459,10004566,DNI
1670954026.350086,10005597,DNI
1670954065.4762,10000581,DNI
1670954086.4765,10000707,DNI
1670954110.3501,10006789,DNI
1670954133.4772,10009122,DNI
1670954135.3112619,10006421,DNI
1670954184.3112681,10004270,DNI
1670954189.4782,10002199,DNI
1670954199.350122,10004695,DNI
1670954220.350127,10004931,DNI
1670954258.3213561,10007015,DNI
1670954283.3112881,10001585,DNI
1670954315.350143,10001089,DNI
1670954360.350147,10008571,DNI
1670954377.4813,10007798,DNI
1670954397.3213811,10002762,CIF
1670954427.482,10004282,DNI
1670954433.350157,10008060,DNI
1670954436.3501589,10000187,DNI
1670954455.4823,10005579,DNI
1670954470.483,10007741,DNI
1670954498.4834,10006397,DNI
1670954511.35017,10003435,DNI
1670954558.4849,10000924,DNI
1670954569.321394,10007515,DNI
1670954614.350188,10001569,CIF
1670954618.4858,10001088,DNI
1670954687.4868,10008691,DNI
1670954688.4869,10006397,DNI
1670954690.311347,10001585,DNI
1670954723.311352,10006147,DNI
1670954785.321413,10008229,DNI
1670954794.3214159,10001088,DNI
1670954817.488,10007015,DNI
1670954903.4892,10006813,DNI
1670954907.321429,10008084,DNI
1670954931.3214321,10002754,DNI
1670954939.4895,10007015,DNI
1670954961.4899,10007741,DNI
1670954984.31139,10006333,DNI
1670954987.3502319,10008100,DNI
1670955014.3502359,10004304,DNI
1670955073.4925,10005080,DNI
1670955108.350246,10002174,DNI
1670955125.321465,10004304,DNI
1670955158.3502531,10006273,DNI
1670955167.4938,10003769,DNI
1670955170.3214691,10007416,DNI
1670955188.311408,10000432,DNI
1670955198.3502591,10000265,DNI
1670955238.3502619,10002584,DNI
1670955239.3502631,10006891,DNI
1670955241.350265,10008479,DNI
1670955251.3214819,10003011,DNI
1670955255.311415,10000541,DNI
1670955281.350271,10002195,DNI
1670955328.3114281,10008383,DNI
1670955345.321491,10007350,DNI
1670955354.3214929,10006460,DNI
1670955364.311435,10006891,DNI
1670955374.3114381,10003524,NIE
1670955441.35029,10000684,DNI
1670955443.4963,10000607,DNI
1670955451.350292,10000943,DNI
1670955456.3114569,10000664,DNI
1670955477.4965,10008295,DNI
1670955496.3215079,10006257,DNI
1670955498.3503,10007350,DNI
1670955503.4969,10003638,DNI
1670955512.321511,10009105,NIE
1670955526.311466,10008014,DNI
1670955560.4977,10002963,CIF
1670955574.3215151,10005573,DNI
1670955577.321516,10007323,DNI
1670955580.31147,10000805,DNI
1670955587.3215179,10008037,DNI
1670955639.3215239,10004483,DNI
1670955654.3215251,10002242,NIE
1670955682.350317,10007864,DNI
1670955834.3215489,10008405,DNI
1670955878.3215561,10007064,DNI
1670955883.321557,10003011,DNI
1670955884.35034,10003450,DNI
1670955901.311492,10006033,DNI
1670955908.3114941,10003912,DNI
1670955921.3215621,10003367,DNI
1670955952.3114991,10006921,DNI
1670955968.3503439,10007350,DNI
1670955968.5014,10007515,DNI
1670956025.3115139,10007023,DNI
1670956044.3503511,10003912,DNI
1670956059.350353,10004219,DNI
1670956075.311517,10001680,DNI
1670956088.3503549,10004219,DNI
1670956122.311518,10006921,DNI
1670956143.350363,10008060,DNI
1670956173.311523,10008405,DNI
1670956227.321593,10008124,DNI
1670956234.3115311,10006257,DNI
1670956253.321599,10004304,DNI
1670956351.3216159,10004067,DNI
1670956363.3216181,10002847,NIE
1670956365.311542,10005443,DNI
1670956385.3115439,10002963,CIF
1670956414.3216231,10008959,DNI
1670956415.3115461,10003915,DNI
1670956453.3216259,10009050,DNI
1670956455.3216269,10005853,DNI
1670956458.506,10001397,DNI
1670956473.3115549,10005236,DNI
1670956487.35041,10009050,DNI
1670956539.311564,10007543,DNI
1670956543.3216341,10009301,DNI
1670956570.3216369,10009213,DNI
1670956571.311569,10001997,DNI
1670956633.311573,10007884,DNI
1670956641.5081,10004067,DNI
1670956644.311574,10000594,DNI
1670956651.3115749,10006910,DNI
1670956660.5085,10006089,DNI
1670956662.3115771,10004913,DNI
1670956662.350419,10005597,DNI
1670956690.3504269,10002154,NIE
1670956719.3115921,10005597,DNI
1670956735.3504319,10005597,DNI
1670956746.3504341,10005083,DNI
1670956759.3504369,10008247,NIE
1670956770.3116031,10003594,NIE
1670956874.321665,10001397,DNI
1670956879.3504541,10007929,DNI
1670956882.3216679,10002442,DNI
1670956895.3216691,10006583,DNI
1670956921.3504579,10007796,DNI
1670956932.35046,10008014,DNI
1670956933.3216741,10009090,DNI
1670956943.5117,10005122,DNI
1670956968.3504679,10008444,DNI
1670956969.512,10006257,DNI
1670956972.3216791,10005122,DNI
1670957032.5125,10007896,CIF
1670957036.31162,10007863,DNI
1670957103.3216951,10002504,DNI
1670957133.3504851,10001552,DNI
1670957134.350486,10006265,DNI
1670957139.5143,10005605,DNI
1670957173.321703,10001897,DNI
1670957175.5147,10002341,DNI
1670957178.5148,10005049,DNI
1670957189.350492,10008247,NIE
1670957263.3116369,10002512,DNI
1670957273.3217139,10002821,DNI
1670957282.3217161,10006929,NIE
1670957287.3116391,10008383,DNI
1670957316.350512,10005049,DNI
1670957320.321718,10008383,DNI
1670957323.3217189,10007884,DNI
1670957349.321723,10002648,DNI
1670957352.3217261,10008383,DNI
1670957378.3505149,10008531,DNI
1670957419.31165,10003234,DNI
1670957432.5159,10005049,DNI
1670957498.5167,10002666,DNI
1670957508.311662,10001680,DNI
1670957555.350523,10006093,DNI
1670957558.3505239,10007818,DNI
1670957560.3505249,10003594,NIE
1670957581.321743,10003778,DNI
1670957643.350533,10008924,DNI
1670957650.5185,10009013,NIE
1670957723.321749,10003915,DNI
1670957741.3217511,10005236,DNI
1670957793.311686,10008924,DNI
1670957825.31169,10000187,DNI
1670957835.311693,10006174,DNI
1670957848.3116939,10004506,DNI
1670957894.3117051,10008759,DNI
1670957896.3217721,10002086,DNI
1670957901.3217731,10004656,NIE
1670957961.350554,10008587,DNI
1670958015.3217859,10007308,DNI
1670958029.3117161,10000809,NIE
1670958039.3217881,10004762,DNI
1670958045.5213,10004453,DNI
1670958061.5214,10004699,DNI
1670958080.31172,10005558,DNI
1670958119.3117239,10004410,DNI
1670958155.3505681,10007501,DNI
1670958188.5226,10004586,DNI
1670958198.5227,10007941,DNI
1670958205.3505709,10006579,DNI
1670958214.3505721,10005858,DNI
1670958296.5238,10004206,DNI
1670958319.3218081,10002863,DNI
1670958320.350579,10000141,DNI
1670958325.524,10007741,DNI
1670958336.3505809,10000141,DNI
1670958366.3505859,10008315,DNI
1670958369.3117361,10004206,DNI
1670958379.5244,10001240,DNI
1670958394.311738,10007719,DNI
1670958412.3505931,10002504,DNI
1670958414.350594,10009179,DNI
1670958447.3117421,10006944,NIE
1670958484.32182,10006115,DNI
1670958523.5253,10006579,DNI
1670958632.5261,10004457,DNI
1670958773.3117559,10005259,NIE
1670958794.5272,10009192,DNI
1670958830.350615,10004453,DNI
1670958837.5276,10005430,DNI
1670958908.3117681,10000704,DNI
1670958922.311769,10001137,DNI
1670959048.5284,10007142,DNI
1670959087.3117759,10001008,NIE
1670959088.3218589,10007342,DNI
1670959182.5293,10005131,DNI
1670959183.321862,10000259,DNI
1670959220.350637,10003632,DNI
1670959226.3218629,10004675,DNI
1670959234.5299,10008247,NIE
1670959243.35064,10008393,DNI
1670959250.321866,10001870,DNI
1670959313.3506479,10002384,DNI
